node,new_score,original_sco,diff
anon_S4668E,496.900944547,484.0,12.900944547
anon_S4588E,479.297312069,440.0,39.297312069
anon_S4657E,555.256487005,498.0,57.256487005
anon_S4748E,513.04289684,467.0,46.04289684
anon_S3449E,615.877665368,626.0,-10.122334632
anon_S5775E,561.882765228,484.0,77.882765228
anon_S1028E,514.0,514.0,0.0
anon_S4835E,581.901567887,670.0,-88.098432113
anon_S5019E,568.276393428,528.0,40.276393428
anon_S943E,617.0,617.0,0.0
anon_S1188E,611.217516747,620.0,-8.782483253
anon_S3545E,549.635370671,503.0,46.635370671
anon_S626E,679.508171158,733.0,-53.491828842
anon_S3472E,636.594401868,524.0,112.594401868
anon_S3880E,511.353217272,494.0,17.353217272
anon_S2722E,638.863980313,479.0,159.863980313
anon_S5447E,563.601590215,545.0,18.601590215
anon_S1042E,543.0,543.0,0.0
anon_S3768E,661.348266444,334.0,327.348266444
anon_S1942E,570.438937261,552.0,18.438937261
anon_S1555E,665.055546301,525.0,140.055546301
anon_S2759E,559.181083503,469.0,90.181083503
anon_S5683E,558.538088772,552.0,6.538088772
anon_S1781E,599.636885568,703.0,-103.363114432
anon_S2617E,549.248454816,455.0,94.248454816
anon_S5213E,608.77429925,675.0,-66.22570075
anon_S3980E,549.248454816,272.0,277.248454816
anon_S1324E,315.0,315.0,0.0
anon_S2133E,668.282216546,519.0,149.282216546
anon_S1492E,610.347983106,636.0,-25.652016894
anon_S1639E,652.079667421,542.0,110.079667421
anon_S1473E,595.280879098,424.0,171.280879098
anon_S5985E,578.260586278,567.0,11.260586278
anon_S2552E,569.0,569.0,0.0
anon_S4956E,571.063917235,538.0,33.063917235
anon_S2046E,646.243387018,669.0,-22.756612982
anon_S347E,630.0,630.0,0.0
anon_S779E,666.030032987,685.0,-18.969967013
anon_S3638E,590.146082508,474.0,116.146082508
anon_S333E,547.0,547.0,0.0
anon_S2198E,608.28331347,524.0,84.28331347
anon_S2887E,614.314172039,661.0,-46.685827961
anon_S5966E,562.633736303,545.0,17.633736303
anon_S349E,831.0,831.0,0.0
anon_S3412E,544.856732803,520.0,24.856732803
anon_S4797E,608.0,608.0,0.0
anon_S1171E,646.372668791,645.0,1.372668791
anon_S6067E,569.663860956,563.0,6.663860956
anon_S832E,554.694593374,565.0,-10.305406626
anon_S5822E,525.443522546,595.0,-69.556477454
anon_S3384E,562.132913079,550.0,12.132913079
anon_S963E,572.0,572.0,0.0
anon_S3529E,589.797387736,612.0,-22.202612264
anon_S1243E,561.0,561.0,0.0
anon_S858E,613.573953935,623.0,-9.426046065
anon_S3733E,604.48880214,720.0,-115.51119786
anon_S5636E,543.708282038,523.0,20.708282038
anon_S4976E,469.686626386,440.0,29.686626386
anon_S4151E,569.23812208,552.0,17.23812208
anon_S5754E,571.132757734,626.0,-54.867242266
anon_S5709E,603.053038002,606.0,-2.946961998
anon_S4672E,574.052961226,601.0,-26.947038774
anon_S5001E,581.805718415,603.0,-21.194281585
anon_S3630E,653.503982489,421.0,232.503982489
anon_S4849E,580.077479499,578.0,2.077479499
anon_S3976E,568.851292435,674.0,-105.148707565
anon_S5579E,621.004719987,635.0,-13.995280013
anon_S2741E,545.226898281,593.0,-47.773101719
anon_S5165E,545.795348094,525.0,20.795348094
anon_S4814E,556.973029801,564.0,-7.026970199
anon_S2181E,630.875948781,576.0,54.875948781
anon_S5365E,516.454446195,473.0,43.454446195
anon_S1201E,575.0,575.0,0.0
anon_S1766E,625.098546343,729.0,-103.901453657
anon_S1799E,600.953174897,563.0,37.953174897
anon_S2153E,588.307415692,531.0,57.307415692
anon_S2522E,651.547008547,444.0,207.547008547
anon_S1967E,650.520005164,515.0,135.520005164
anon_S1574E,615.780191068,495.0,120.780191068
anon_S2645E,587.795117329,583.0,4.795117329
anon_S5793E,570.231724617,615.0,-44.768275383
anon_S2457E,628.787124406,340.0,288.787124406
anon_S2822E,582.209241164,628.0,-45.790758836
anon_S1621E,667.468115525,615.0,52.468115525
anon_S4043E,653.534459334,672.0,-18.465540666
anon_S2110E,635.972397345,719.0,-83.027602655
anon_S35E,560.911646983,790.0,-229.088353017
anon_S6007E,639.272125603,640.0,-0.727874397
anon_S2788E,549.149334963,467.0,82.149334963
anon_S161E,594.787721372,656.0,-61.212278628
anon_S4344E,537.176996158,499.0,38.176996158
anon_S1758E,588.640588764,604.0,-15.359411236
anon_S2468E,611.18711036,483.0,128.18711036
anon_S2966E,594.256480513,715.0,-120.743519487
anon_S310E,571.730912884,751.0,-179.269087116
anon_S5887E,636.875498783,676.0,-39.124501217
anon_S3619E,662.484926003,593.0,69.484926003
anon_S605E,561.722691526,587.0,-25.277308474
anon_S3083E,545.442821271,428.0,117.442821271
anon_S2686E,666.693628578,609.0,57.693628578
anon_S2236E,619.701552216,673.0,-53.298447784
anon_S3247E,489.814472773,399.0,90.814472773
anon_S5151E,617.954493905,591.0,26.954493905
anon_S3401E,620.709360233,552.0,68.709360233
anon_S4625E,513.229688911,524.0,-10.770311089
anon_S550E,519.467514933,543.0,-23.532485067
anon_S928E,712.0,712.0,0.0
anon_S3564E,583.332761347,740.0,-156.667238653
anon_S3956E,624.694313307,569.0,55.694313307
anon_S6106E,517.641449969,442.0,75.641449969
anon_S3764E,637.295986571,558.0,79.295986571
anon_S4687E,560.849932946,567.0,-6.150067054
anon_S986E,631.0,631.0,0.0
anon_S3016E,543.704016585,346.0,197.704016585
anon_S4015E,661.348266444,658.0,3.348266444
anon_S1870E,665.399095796,658.0,7.399095796
anon_S2385E,669.400427326,561.0,108.400427326
anon_S1110E,603.18208754,617.0,-13.81791246
anon_S5482E,579.460377467,662.0,-82.539622533
anon_S1907E,636.98319202,592.0,44.98319202
anon_S1750E,583.672914678,519.0,64.672914678
anon_S3164E,649.365557099,538.0,111.365557099
anon_S1361E,532.363064414,531.0,1.363064414
anon_S4214E,662.024157478,672.0,-9.975842522
anon_S4739E,466.624383344,464.0,2.624383344
anon_S1099E,598.593553649,595.0,3.593553649
anon_S5766E,568.176812532,582.0,-13.823187468
anon_S4884E,554.557167716,648.0,-93.442832284
anon_S4913E,550.653561082,522.0,28.653561082
anon_S4172E,533.739856898,511.0,22.739856898
anon_S4611E,587.866613478,586.0,1.866613478
anon_S3831E,610.564314843,673.0,-62.435685157
anon_S1512E,577.45503025,554.0,23.45503025
anon_S4045E,624.117023953,661.0,-36.882976047
anon_S2597E,669.326441344,419.0,250.326441344
anon_S3904E,661.412853324,452.0,209.412853324
anon_S2216E,659.072827707,728.0,-68.927172293
anon_S1647E,591.314299537,585.0,6.314299537
anon_S745E,516.415652546,376.0,140.415652546
anon_S2160E,594.482263283,591.0,3.482263283
anon_S1220E,656.33516231,638.0,18.33516231
anon_S5518E,709.085537419,734.0,-24.914462581
anon_S2760E,636.594401868,532.0,104.594401868
anon_S5375E,604.247876705,624.0,-19.752123295
anon_S5698E,566.289261653,578.0,-11.710738347
anon_S1315E,625.977865789,626.0,-0.022134211
anon_S224E,582.122269677,656.0,-73.877730323
anon_S3036E,623.861685676,535.0,88.861685676
anon_S3486E,643.975532319,601.0,42.975532319
anon_S2575E,491.261138482,440.0,51.261138482
anon_S1546E,594.345466739,550.0,44.345466739
anon_S2283E,642.239850894,742.0,-99.760149106
anon_S3109E,680.244510292,731.0,-50.755489708
anon_S1800E,601.223815696,481.0,120.223815696
anon_S14E,561.115896154,626.0,-64.884103846
anon_S286E,593.915496118,592.0,1.915496118
anon_S2371E,590.211579233,628.0,-37.788420767
anon_S2472E,645.185245433,567.0,78.185245433
anon_S3154E,649.116353947,662.0,-12.883646053
anon_S4472E,627.459258651,305.0,322.459258651
anon_S2211E,594.642617977,642.0,-47.357382023
anon_S4318E,588.397144408,385.0,203.397144408
anon_S2244E,547.768044071,542.0,5.768044071
anon_S483E,609.38487196,557.0,52.38487196
anon_S4678E,440.761828268,432.0,8.761828268
anon_S4740E,573.463273039,525.0,48.463273039
anon_S615E,611.635766536,646.0,-34.364233464
anon_S3441E,627.459258651,559.0,68.459258651
anon_S3855E,643.189597465,560.0,83.189597465
anon_S912E,657.0,657.0,0.0
anon_S3968E,562.72343113,591.0,-28.27656887
anon_S4580E,588.744106583,593.0,-4.255893417
anon_S4112E,650.305496018,560.0,90.305496018
anon_S3785E,645.994367607,643.0,2.994367607
anon_S4511E,572.756402065,486.0,86.756402065
anon_S874E,682.928642381,683.0,-0.071357619
anon_S1180E,631.116769237,643.0,-11.883230763
anon_S5534E,587.904114648,604.0,-16.095885352
anon_S1137E,649.592276644,650.0,-0.407723356
anon_S5278E,601.037687081,521.0,80.037687081
anon_S444E,656.041071945,631.0,25.041071945
anon_S1606E,658.237031298,693.0,-34.762968702
anon_S1851E,628.407858953,647.0,-18.592141047
anon_S4191E,555.652348131,486.0,69.652348131
anon_S1733E,667.3464754,563.0,104.3464754
anon_S1342E,642.64715855,638.0,4.64715855
anon_S4233E,624.000445986,526.0,98.000445986
anon_S5725E,583.46043917,555.0,28.46043917
anon_S1586E,576.607217264,605.0,-28.392782736
anon_S146E,583.490785806,543.0,40.490785806
anon_S5070E,579.46373282,598.0,-18.53626718
anon_S6095E,558.071283698,548.0,10.071283698
anon_S43E,561.230142205,721.0,-159.769857795
anon_S5670E,631.339924775,626.0,5.339924775
anon_S2315E,608.46536699,538.0,70.46536699
anon_S1688E,648.415993829,646.0,2.415993829
anon_S4865E,563.918002166,530.0,33.918002166
anon_S4930E,662.237929008,689.0,-26.762070992
anon_S2916E,559.368955132,591.0,-31.631044868
anon_S5566E,546.38364637,528.0,18.38364637
anon_S5413E,592.776560903,617.0,-24.223439097
anon_S5955E,519.986624358,517.0,2.986624358
anon_S2487E,614.841664363,595.0,19.841664363
anon_S246E,560.978419561,647.0,-86.021580439
anon_S2228E,653.503982489,471.0,182.503982489
anon_S1490E,658.270218656,664.0,-5.729781344
anon_S341E,615.300280628,520.0,95.300280628
anon_S6123E,541.533627075,610.0,-68.466372925
anon_S5873E,571.694891425,583.0,-11.305108575
anon_S5354E,639.435683071,677.0,-37.564316929
anon_S717E,637.0,637.0,0.0
anon_S5194E,548.020108435,495.0,53.020108435
anon_S3521E,616.138492915,665.0,-48.861507085
anon_S515E,560.978419561,530.0,30.978419561
anon_S2564E,588.27500551,592.0,-3.72499449
anon_S428E,801.0,801.0,0.0
anon_S850E,573.447614421,574.0,-0.552385579
anon_S4568E,578.910282904,617.0,-38.089717096
anon_S2539E,549.209269479,548.0,1.209269479
anon_S3053E,643.591682337,533.0,110.591682337
anon_S4535E,569.756154219,584.0,-14.243845781
anon_S2864E,661.263287631,646.0,15.263287631
anon_S4368E,628.481859255,774.0,-145.518140745
anon_S2411E,666.13601735,562.0,104.13601735
anon_S4455E,549.248454816,465.0,84.248454816
anon_S5809E,574.354135261,595.0,-20.645864739
anon_S4408E,651.800070021,601.0,50.800070021
anon_S3166E,624.2569242,451.0,173.2569242
anon_S4302E,544.041573215,506.0,38.041573215
anon_S3236E,668.104829125,598.0,70.104829125
anon_S3318E,546.865446469,534.0,12.865446469
anon_S4264E,549.248454816,420.0,129.248454816
anon_S1995E,659.140526427,524.0,135.140526427
anon_S567E,560.096115616,658.0,-97.903884384
anon_S5701E,628.761881743,587.0,41.761881743
anon_S3258E,624.970002391,567.0,57.970002391
anon_S4064E,650.89183558,537.0,113.89183558
anon_S4841E,592.008903436,686.0,-93.991096564
anon_S5009E,569.276625442,637.0,-67.723374558
anon_S937E,634.0,634.0,0.0
anon_S3098E,658.126020954,557.0,101.126020954
anon_S3927E,603.167212816,603.0,0.167212816
anon_S3460E,624.935251128,465.0,159.935251128
anon_S5054E,570.750042784,665.0,-94.249957216
anon_S3795E,446.429995548,424.0,22.429995548
anon_S1074E,576.411084488,550.0,26.411084488
anon_S1823E,641.62070808,568.0,73.62070808
anon_S3949E,627.459258651,576.0,51.459258651
anon_S4494E,670.742417522,638.0,32.742417522
anon_S1954E,576.29352887,574.0,2.29352887
anon_S1521E,667.969380443,580.0,87.969380443
anon_S372E,544.532183889,470.0,74.532183889
anon_S1791E,588.813668873,586.0,2.813668873
anon_S5506E,570.591928033,577.0,-6.408071967
anon_S5600E,619.562356938,656.0,-36.437643062
anon_S1263E,649.177597433,657.0,-7.822402567
anon_S5303E,565.956475632,539.0,26.956475632
anon_S4189E,580.345322724,608.0,-27.654677276
anon_S1523E,628.739434757,579.0,49.739434757
anon_S5735E,558.58126406,541.0,17.58126406
anon_S5675E,566.940230556,519.0,47.940230556
anon_S1629E,650.0,650.0,0.0
anon_S2811E,664.038990501,467.0,197.038990501
anon_S1467E,617.477581541,539.0,78.477581541
anon_S2118E,549.250912515,553.0,-3.749087485
anon_S134E,547.689060107,600.0,-52.310939893
anon_S2780E,543.704016585,551.0,-7.295983415
anon_S1458E,587.753270538,586.0,1.753270538
anon_S5280E,564.676612029,541.0,23.676612029
anon_S1598E,644.671822051,630.0,14.671822051
anon_S2267E,662.732603306,780.0,-117.267396694
anon_S5386E,582.350128814,626.0,-43.649871186
anon_S769E,649.03841433,704.0,-54.96158567
anon_S5929E,590.014955973,589.0,1.014955973
anon_S318E,590.724477011,651.0,-60.275522989
anon_S169E,583.155726099,592.0,-8.844273901
anon_S4875E,585.478667885,588.0,-2.521332115
anon_S2063E,579.48012927,527.0,52.48012927
anon_S5974E,655.183576789,756.0,-100.816423211
anon_S263E,579.657367251,656.0,-76.342632749
anon_S2209E,668.401066687,653.0,15.401066687
anon_S703E,673.938160088,674.0,-0.061839912
anon_S258E,589.115729059,656.0,-66.884270941
anon_S4325E,658.237031298,552.0,106.237031298
anon_S2711E,656.972369583,538.0,118.972369583
anon_S5202E,568.606101057,601.0,-32.393898943
anon_S4783E,582.837372841,599.0,-16.162627159
anon_S467E,704.121000328,734.0,-29.878999672
anon_S3502E,547.012174691,478.0,69.012174691
anon_S6073E,439.296745138,416.0,23.296745138
anon_S3437E,636.594401868,524.0,112.594401868
anon_S2806E,623.861685676,615.0,8.861685676
anon_S957E,632.0,632.0,0.0
anon_S409E,707.546415674,730.0,-22.453584326
anon_S3495E,636.594401868,523.0,113.594401868
anon_S1896E,667.969380443,762.0,-94.030619557
anon_S2674E,665.406466515,711.0,-45.593533485
anon_S3982E,581.760307749,605.0,-23.239692251
anon_S4731E,509.425890043,462.0,47.425890043
anon_S3228E,636.108774278,585.0,51.108774278
anon_S5624E,567.865151281,545.0,22.865151281
anon_S3839E,657.787174482,402.0,255.787174482
anon_S4141E,563.285975262,644.0,-80.714024738
anon_S3756E,640.625429562,667.0,-26.374570438
anon_S4859E,487.600577983,420.0,67.600577983
anon_S5035E,549.414650559,501.0,48.414650559
anon_S3893E,618.589341984,316.0,302.589341984
anon_S4619E,508.682902146,432.0,76.682902146
anon_S3403E,656.564580205,570.0,86.564580205
anon_S5545E,555.761109427,564.0,-8.238890573
anon_S2387E,670.566722821,659.0,11.566722821
anon_S2735E,623.861685676,452.0,171.861685676
anon_S4E,560.978908878,804.0,-243.021091122
anon_S1696E,638.244663425,631.0,7.244663425
anon_S5690E,612.364675303,665.0,-52.635324697
anon_S2768E,666.465159338,610.0,56.465159338
anon_S1770E,650.597418834,522.0,128.597418834
anon_S5222E,629.502246237,653.0,-23.497753763
anon_S384E,621.0,621.0,0.0
anon_S2398E,661.119162794,616.0,45.119162794
anon_S1228E,562.0,562.0,0.0
anon_S2168E,657.863156517,604.0,53.863156517
anon_S2655E,624.000445986,522.0,102.000445986
anon_S2830E,550.056720326,575.0,-24.943279674
anon_S1615E,559.181083503,514.0,45.181083503
anon_S3667E,636.373033558,638.0,-1.626966442
anon_S1286E,704.0,704.0,0.0
anon_S2102E,614.402614645,477.0,137.402614645
anon_S3101E,665.37380008,709.0,-43.62619992
anon_S302E,577.46604518,514.0,63.46604518
anon_S2379E,655.560266361,503.0,152.560266361
anon_S6086E,524.552989332,428.0,96.552989332
anon_S3609E,573.772532206,464.0,109.772532206
anon_S4327E,615.722283512,572.0,43.722283512
anon_S2084E,651.622677755,562.0,89.622677755
anon_S2949E,664.342046085,578.0,86.342046085
anon_S2694E,623.861685676,491.0,132.861685676
anon_S3273E,646.041608945,542.0,104.041608945
anon_S5946E,597.67492446,600.0,-2.32507554
anon_S4635E,534.272794954,505.0,29.272794954
anon_S3572E,549.635370671,314.0,235.635370671
anon_S546E,485.90786912,462.0,23.90786912
anon_S3960E,645.461011855,669.0,-23.538988145
anon_S3423E,659.072827707,544.0,115.072827707
anon_S2204E,627.9841036,591.0,36.9841036
anon_S684E,632.98151853,633.0,-0.01848147
anon_S821E,606.505531682,683.0,-76.494468318
anon_S3518E,636.594401868,597.0,39.594401868
anon_S3000E,651.547008547,537.0,114.547008547
anon_S1013E,626.0,626.0,0.0
anon_S4942E,556.508350763,538.0,18.508350763
anon_S4424E,596.271640717,583.0,13.271640717
anon_S4519E,500.836783201,491.0,9.836783201
anon_S3135E,657.085607338,533.0,124.085607338
anon_S5592E,527.159597503,597.0,-69.840402497
anon_S1011E,657.0,657.0,0.0
anon_S1924E,628.563974621,752.0,-123.436025379
anon_S4729E,637.931878913,680.0,-42.068121087
anon_S1089E,575.798144873,575.0,0.798144873
anon_S5778E,570.531751835,615.0,-44.468248165
anon_S4896E,518.313271981,516.0,2.313271981
anon_S5078E,567.679889749,514.0,53.679889749
anon_S1415E,668.156558372,732.0,-63.843441628
anon_S4160E,538.553560343,497.0,41.553560343
anon_S4665E,587.664446883,573.0,14.664446883
anon_S4712E,619.838320054,624.0,-4.161679946
anon_S5678E,569.543072935,539.0,30.543072935
anon_S1986E,656.966138933,543.0,113.966138933
anon_S5083E,498.293208721,439.0,59.293208721
anon_S3821E,674.519424081,712.0,-37.480575919
anon_S4938E,565.597436859,571.0,-5.402563141
anon_S5420E,706.163086184,712.0,-5.836913816
anon_S2330E,661.404491957,532.0,129.404491957
anon_S2583E,549.248454816,455.0,94.248454816
anon_S5743E,560.575265625,348.0,212.575265625
anon_S4295E,548.832624658,536.0,12.832624658
anon_S5555E,697.05437216,702.0,-4.94562784
anon_S4803E,568.859210811,710.0,-141.140789189
anon_S1498E,654.134152862,588.0,66.134152862
anon_S1212E,692.0,692.0,0.0
anon_S1838E,589.247899794,542.0,47.247899794
anon_S2381E,585.933564644,524.0,61.933564644
anon_S2752E,561.29016854,571.0,-9.70983146
anon_S1563E,590.211579233,584.0,6.211579233
anon_S1329E,674.0,674.0,0.0
anon_S236E,566.152545206,579.0,-12.847454794
anon_S5784E,583.75285978,590.0,-6.24714022
anon_S1558E,602.580615774,574.0,28.580615774
anon_S2297E,659.011814351,672.0,-12.988185649
anon_S4981E,651.524284504,680.0,-28.475715496
anon_S420E,684.066878555,709.0,-24.933121445
anon_S3200E,632.318298661,510.0,122.318298661
anon_S298E,607.005769753,527.0,80.005769753
anon_S3024E,623.861685676,825.0,-201.138314324
anon_S1374E,646.946861803,651.0,-4.053138197
anon_S2531E,560.560597043,571.0,-10.439402957
anon_S2419E,611.175902966,430.0,181.175902966
anon_S5927E,628.453980343,631.0,-2.546019657
anon_S5801E,565.662266302,524.0,41.662266302
anon_S3697E,591.783887311,599.0,-7.216112689
anon_S4400E,623.861685676,636.0,-12.138314324
anon_S77E,567.997119304,680.0,-112.002880696
anon_S5905E,593.574353245,595.0,-1.425646755
anon_S554E,470.851860876,283.0,187.851860876
anon_S2256E,644.485393887,589.0,55.485393887
anon_S5890E,545.940812414,544.0,1.940812414
anon_S6016E,566.61311942,606.0,-39.38688058
anon_S2361E,668.491089289,668.0,0.491089289
anon_S3635E,667.934707377,604.0,63.934707377
anon_S4772E,538.86567916,470.0,68.86567916
anon_S3748E,550.462616778,332.0,218.462616778
anon_S772E,620.313695267,640.0,-19.686304733
anon_S361E,664.833600817,598.0,66.833600817
anon_S2928E,614.314172039,718.0,-103.685827961
anon_S4137E,640.859202147,591.0,49.859202147
anon_S3090E,660.508119181,412.0,248.508119181
anon_S3876E,623.861685676,503.0,120.861685676
anon_S4609E,559.946561022,542.0,17.946561022
anon_S4501E,614.314172039,542.0,72.314172039
anon_S561E,561.808761338,442.0,119.808761338
anon_S3941E,524.39083267,427.0,97.39083267
anon_S1007E,686.265699098,705.0,-18.734300902
anon_S5495E,601.248326793,611.0,-9.751673207
anon_S1841E,594.64384735,614.0,-19.35615265
anon_S4085E,612.157262445,610.0,2.157262445
anon_S1747E,634.140370485,481.0,153.140370485
anon_S1350E,400.182128906,309.0,91.182128906
anon_S2127E,653.854551462,684.0,-30.145448538
anon_S5608E,573.135561994,588.0,-14.864438006
anon_S5015E,607.147914486,636.0,-28.852085514
anon_S1590E,620.725555682,595.0,25.725555682
anon_S5066E,563.601590215,526.0,37.601590215
anon_S57E,577.075159826,571.0,6.075159826
anon_S3621E,665.635149616,612.0,53.635149616
anon_S4948E,577.337869991,605.0,-27.662130009
anon_S4256E,658.237031298,525.0,133.237031298
anon_S2435E,601.392092679,523.0,78.392092679
anon_S4103E,623.861685676,636.0,-12.138314324
anon_S4922E,557.090536498,568.0,-10.909463502
anon_S2719E,570.438937261,570.0,0.438937261
anon_S2201E,554.281713027,513.0,41.281713027
anon_S5574E,524.452774511,490.0,34.452774511
